# Time, s,1,2,3,4,5,6
0,1.13631e-05,1.2273e-05,1.24547e-05,1.23706e-05,1.2273e-05,1.21879e-05
1,1.13522e-05,1.22844e-05,1.24378e-05,1.23732e-05,1.22658e-05,1.21893e-05
2,1.1325e-05,1.22593e-05,1.24464e-05,1.23571e-05,1.22842e-05,1.22008e-05
3,1.13312e-05,1.22705e-05,1.24535e-05,1.23787e-05,1.227e-05,1.21847e-05
4,1.13387e-05,1.22606e-05,1.24551e-05,1.23733e-05,1.22784e-05,1.21707e-05
5,1.13465e-05,1.2262e-05,1.24702e-05,1.23647e-05,1.22751e-05,1.22172e-05
6,1.13169e-05,1.22822e-05,1.24527e-05,1.23549e-05,1.22652e-05,1.21753e-05
7,1.14144e-05,1.22817e-05,1.24721e-05,1.24043e-05,1.22957e-05,1.22005e-05
8,1.13986e-05,1.23019e-05,1.24572e-05,1.23692e-05,1.22989e-05,1.22098e-05
9,1.13746e-05,1.22964e-05,1.2454e-05,1.2365e-05,1.22507e-05,1.22112e-05
10,1.13704e-05,1.22845e-05,1.2469e-05,1.23708e-05,1.22676e-05,1.22005e-05
11,1.13753e-05,1.22944e-05,1.24667e-05,1.23619e-05,1.22723e-05,1.22132e-05
12,1.13943e-05,1.22852e-05,1.24992e-05,1.23552e-05,1.22825e-05,1.22082e-05
13,1.13741e-05,1.22812e-05,1.25123e-05,1.23569e-05,1.2246e-05,1.22012e-05
14,1.13601e-05,1.23082e-05,1.24725e-05,1.23565e-05,1.22529e-05,1.21923e-05
15,1.13538e-05,1.23067e-05,1.24565e-05,1.23547e-05,1.22553e-05,1.21819e-05
16,1.14165e-05,1.22903e-05,1.24458e-05,1.23532e-05,1.22719e-05,1.21708e-05
17,1.13704e-05,1.22788e-05,1.24327e-05,1.23536e-05,1.22908e-05,1.21992e-05
18,1.14026e-05,1.22744e-05,1.24505e-05,1.23546e-05,1.22653e-05,1.21824e-05
19,1.13818e-05,1.22667e-05,1.24443e-05,1.23488e-05,1.22857e-05,1.21804e-05
20,1.13762e-05,1.22729e-05,1.24375e-05,1.23415e-05,1.22651e-05,1.21861e-05
21,1.13741e-05,1.22817e-05,1.2484e-05,1.23446e-05,1.22731e-05,1.21771e-05
22,1.13916e-05,1.22862e-05,1.24533e-05,1.23459e-05,1.22715e-05,1.21941e-05
23,1.14426e-05,1.23076e-05,1.2461e-05,1.2408e-05,1.23041e-05,1.22131e-05
24,1.13887e-05,1.22885e-05,1.24544e-05,1.23772e-05,1.23009e-05,1.21857e-05
25,1.14321e-05,1.22918e-05,1.24426e-05,1.23596e-05,1.23039e-05,1.21889e-05
26,1.14024e-05,1.22919e-05,1.24801e-05,1.23844e-05,1.22744e-05,1.21764e-05
27,1.14157e-05,1.22859e-05,1.24675e-05,1.23802e-05,1.22732e-05,1.21703e-05
28,1.1384e-05,1.22948e-05,1.24481e-05,1.23946e-05,1.22783e-05,1.21682e-05
29,1.1397e-05,1.22784e-05,1.2449e-05,1.23766e-05,1.22792e-05,1.22095e-05
30,1.13916e-05,1.23043e-05,1.24336e-05,1.23824e-05,1.22721e-05,1.21786e-05
31,1.13793e-05,1.22873e-05,1.24135e-05,1.23713e-05,1.22792e-05,1.2184e-05
32,1.14199e-05,1.22961e-05,1.24126e-05,1.23686e-05,1.22861e-05,1.21694e-05
33,1.13969e-05,1.22683e-05,1.23987e-05,1.23774e-05,1.22695e-05,1.21846e-05
34,1.14144e-05,1.22572e-05,1.24302e-05,1.23842e-05,1.22876e-05,1.21897e-05
35,1.14005e-05,1.22714e-05,1.24135e-05,1.24128e-05,1.22433e-05,1.2184e-05
36,1.14294e-05,1.22692e-05,1.243e-05,1.23679e-05,1.22528e-05,1.21667e-05
37,1.14131e-05,1.22699e-05,1.24105e-05,1.23664e-05,1.22548e-05,1.21637e-05
38,1.14082e-05,1.22795e-05,1.24217e-05,1.23736e-05,1.22777e-05,1.21446e-05
39,1.14756e-05,1.22978e-05,1.24396e-05,1.24124e-05,1.2271e-05,1.21822e-05
40,1.14365e-05,1.22852e-05,1.24473e-05,1.2365e-05,1.22714e-05,1.21773e-05
41,1.14601e-05,1.22909e-05,1.24413e-05,1.23806e-05,1.22688e-05,1.22065e-05
42,1.14397e-05,1.22816e-05,1.24453e-05,1.23927e-05,1.22672e-05,1.22018e-05
43,1.14278e-05,1.23041e-05,1.2438e-05,1.23897e-05,1.22806e-05,1.22195e-05
44,1.14223e-05,1.22877e-05,1.24381e-05,1.24112e-05,1.22872e-05,1.21945e-05
45,1.14301e-05,1.22843e-05,1.24388e-05,1.23966e-05,1.22746e-05,1.21694e-05
46,1.1411e-05,1.22759e-05,1.24287e-05,1.23841e-05,1.22921e-05,1.21969e-05
47,1.13919e-05,1.22812e-05,1.24218e-05,1.23801e-05,1.22734e-05,1.21585e-05
48,1.13851e-05,1.22826e-05,1.24421e-05,1.23848e-05,1.22619e-05,1.21671e-05
49,1.13879e-05,1.22852e-05,1.24445e-05,1.23932e-05,1.22869e-05,1.21768e-05
50,1.13598e-05,1.22934e-05,1.24512e-05,1.23827e-05,1.22681e-05,1.21688e-05
51,1.12842e-05,1.22864e-05,1.24493e-05,1.24015e-05,1.23006e-05,1.21715e-05
52,1.12458e-05,1.22804e-05,1.2461e-05,1.2382e-05,1.22701e-05,1.21725e-05
53,1.12436e-05,1.22875e-05,1.24478e-05,1.23777e-05,1.2274e-05,1.21703e-05
54,1.12474e-05,1.22764e-05,1.24334e-05,1.23842e-05,1.22686e-05,1.21721e-05
55,1.13091e-05,1.23152e-05,1.24425e-05,1.24207e-05,1.22737e-05,1.21892e-05
56,1.12798e-05,1.23173e-05,1.2452e-05,1.2397e-05,1.22742e-05,1.21991e-05
57,1.13018e-05,1.23102e-05,1.24638e-05,1.23654e-05,1.22791e-05,1.21861e-05
58,1.12951e-05,1.22898e-05,1.24605e-05,1.23847e-05,1.22786e-05,1.22042e-05
59,1.1296e-05,1.22884e-05,1.24601e-05,1.24046e-05,1.22775e-05,1.22134e-05
60,1.1297e-05,1.22862e-05,1.24489e-05,1.23692e-05,1.22718e-05,1.21955e-05
61,1.12744e-05,1.22757e-05,1.24368e-05,1.23735e-05,1.22832e-05,1.22024e-05
62,1.12594e-05,1.22801e-05,1.24521e-05,1.23646e-05,1.22688e-05,1.21921e-05
63,1.12457e-05,1.22741e-05,1.24334e-05,1.23783e-05,1.22748e-05,1.22059e-05
64,1.12375e-05,1.22612e-05,1.24295e-05,1.2393e-05,1.22617e-05,1.21884e-05
65,1.12581e-05,1.22553e-05,1.24526e-05,1.23981e-05,1.22439e-05,1.21797e-05
66,1.12434e-05,1.22647e-05,1.2448e-05,1.24085e-05,1.22354e-05,1.21876e-05
67,1.12534e-05,1.22881e-05,1.24545e-05,1.24097e-05,1.22412e-05,1.21987e-05
68,1.12555e-05,1.22778e-05,1.2449e-05,1.24014e-05,1.22449e-05,1.21987e-05
69,1.12762e-05,1.22696e-05,1.2432e-05,1.2384e-05,1.22411e-05,1.21838e-05
70,1.12857e-05,1.22606e-05,1.24557e-05,1.23993e-05,1.22544e-05,1.2163e-05
71,1.13222e-05,1.22836e-05,1.24426e-05,1.24028e-05,1.22559e-05,1.21923e-05
72,1.13064e-05,1.22885e-05,1.24508e-05,1.23871e-05,1.22725e-05,1.22003e-05
73,1.12968e-05,1.22935e-05,1.24577e-05,1.23718e-05,1.22595e-05,1.21923e-05
74,1.12761e-05,1.22854e-05,1.24271e-05,1.23872e-05,1.22391e-05,1.21918e-05
75,1.12593e-05,1.22801e-05,1.24381e-05,1.23833e-05,1.22837e-05,1.21963e-05
76,1.12851e-05,1.22578e-05,1.24405e-05,1.23714e-05,1.22644e-05,1.21909e-05
77,1.12876e-05,1.22514e-05,1.24274e-05,1.23716e-05,1.22542e-05,1.21714e-05
78,1.12959e-05,1.22607e-05,1.24271e-05,1.23728e-05,1.2271e-05,1.21829e-05
79,1.13083e-05,1.22719e-05,1.24349e-05,1.23802e-05,1.22723e-05,1.21821e-05
80,1.13101e-05,1.22449e-05,1.24542e-05,1.23733e-05,1.22883e-05,1.22135e-05
81,1.12919e-05,1.22415e-05,1.24357e-05,1.23711e-05,1.22759e-05,1.22002e-05
82,1.12929e-05,1.22452e-05,1.24208e-05,1.23762e-05,1.22819e-05,1.21868e-05
83,1.13227e-05,1.22333e-05,1.2429e-05,1.23623e-05,1.22536e-05,1.21918e-05
84,1.12944e-05,1.22488e-05,1.24256e-05,1.23595e-05,1.22628e-05,1.21977e-05
85,1.13201e-05,1.22408e-05,1.24121e-05,1.23496e-05,1.22764e-05,1.22091e-05
86,1.13125e-05,1.22431e-05,1.24317e-05,1.23523e-05,1.22541e-05,1.21978e-05
87,1.13752e-05,1.22813e-05,1.2475e-05,1.2349e-05,1.22911e-05,1.22075e-05
88,1.13554e-05,1.22653e-05,1.24421e-05,1.23443e-05,1.22982e-05,1.21951e-05
89,1.13687e-05,1.22472e-05,1.24297e-05,1.23509e-05,1.22879e-05,1.22009e-05
90,1.13349e-05,1.22498e-05,1.2436e-05,1.23403e-05,1.22807e-05,1.22082e-05
91,1.13446e-05,1.2232e-05,1.24419e-05,1.23567e-05,1.2279e-05,1.22193e-05
92,1.13261e-05,1.22354e-05,1.24352e-05,1.2349e-05,1.22672e-05,1.22085e-05
93,1.13158e-05,1.22196e-05,1.24336e-05,1.23475e-05,1.22751e-05,1.22133e-05
94,1.13378e-05,1.2244e-05,1.24303e-05,1.23507e-05,1.22592e-05,1.21867e-05
95,1.13238e-05,1.22424e-05,1.24156e-05,1.23229e-05,1.22531e-05,1.22244e-05
96,1.13596e-05,1.22433e-05,1.24328e-05,1.23445e-05,1.22713e-05,1.21874e-05
97,1.13316e-05,1.22643e-05,1.24051e-05,1.233e-05,1.2273e-05,1.22137e-05
98,1.13424e-05,1.2235e-05,1.24175e-05,1.23526e-05,1.22791e-05,1.22174e-05
99,1.13448e-05,1.22381e-05,1.24121e-05,1.23446e-05,1.22522e-05,1.22303e-05
100,1.13232e-05,1.22542e-05,1.24239e-05,1.23622e-05,1.22637e-05,1.22244e-05
